account_length,international_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls
103,0,0,185.8,118,86.8,84,208.4,115,10.7,9,1
111,0,0,249.8,109,242.4,106,231.8,78,11.6,4,0
54,0,33,161.8,73,273.0,58,153.9,76,13.7,4,0
90,0,0,193.7,83,154.2,79,299.0,60,12.7,3,1
103,0,0,129.3,103,202.8,89,233.0,126,12.9,2,2
13,0,0,167.4,117,223.5,102,215.8,108,9.0,3,1
97,0,0,215.3,58,242.4,91,279.8,105,12.1,9,0
114,0,0,191.5,88,175.2,78,220.3,118,0.0,0,0
126,1,0,239.7,87,281.7,92,183.5,113,11.4,1,1
64,0,0,50.6,91,308.9,78,255.4,114,13.7,5,2
85,0,21,283.2,110,239.7,108,149.5,80,6.3,1,5
92,0,0,222.4,105,164.0,129,233.3,113,9.9,8,1
65,0,31,282.3,70,152.0,89,225.5,93,12.0,4,1
127,0,0,96.0,117,177.0,68,162.2,127,9.7,4,3
36,0,0,195.5,77,156.3,108,217.8,133,7.3,2,1
43,0,0,27.0,117,160.9,97,279.5,96,10.7,3,3
50,0,0,167.7,74,179.9,98,166.5,73,10.9,2,1
48,0,0,237.5,117,211.1,114,163.9,114,9.7,3,1
124,0,0,251.5,85,214.2,98,186.1,71,11.1,6,3
167,0,0,166.4,85,243.2,135,229.2,95,9.9,5,1
126,0,0,193.1,114,75.5,61,186.2,73,11.1,1,3
131,1,26,292.9,101,199.7,97,255.3,127,13.8,7,4
60,0,31,191.8,75,267.8,135,200.5,62,12.8,3,2
118,0,35,256.3,119,258.1,91,215.5,130,11.7,1,1
130,0,0,263.7,113,186.5,103,195.3,99,18.3,6,1
96,0,0,173.9,111,287.4,105,204.8,91,9.1,7,1
113,0,0,198.6,115,258.0,106,245.8,104,10.2,6,1
141,0,0,301.4,87,269.2,111,148.6,95,14.4,5,0
120,0,27,179.6,142,262.8,103,239.9,81,11.1,2,1
92,0,47,141.6,95,207.9,130,203.6,95,10.2,11,0
112,0,0,124.4,109,196.1,119,166.1,89,10.2,4,2
152,1,20,237.5,120,253.4,94,265.2,80,14.2,3,9
102,0,25,187.5,105,272.3,88,216.4,91,11.7,2,2
107,0,0,157.1,79,162.6,124,150.0,138,12.1,6,1
108,0,0,197.4,78,124.0,101,204.5,107,7.7,4,2
139,0,0,221.3,140,157.8,89,192.5,89,11.3,6,1
78,0,0,139.2,140,191.4,113,286.5,125,11.8,3,3
70,0,0,177.4,125,226.2,104,254.1,72,10.9,4,0
72,0,38,84.3,116,267.2,127,167.7,75,8.3,6,4
95,0,22,40.9,126,133.4,90,264.2,91,11.9,7,0
103,0,34,240.6,92,204.2,99,297.0,82,12.7,9,5
102,0,27,109.8,66,207.3,76,236.9,101,10.3,7,0
80,0,0,148.6,106,210.8,65,203.7,86,10.0,2,2
77,1,34,209.9,79,226.1,88,101.8,103,11.4,2,2
63,0,0,153.5,81,287.3,115,230.2,85,6.5,5,2
161,0,38,240.4,112,201.8,102,206.1,112,16.1,6,0
42,0,0,146.3,84,255.9,113,45.0,117,8.0,12,1
70,0,0,169.1,48,219.8,62,193.5,105,10.7,8,3
138,0,0,138.7,124,280.3,64,206.7,98,10.4,4,1
45,0,0,135.0,116,159.0,108,170.3,130,11.1,15,1
119,0,35,217.1,92,220.8,134,249.5,93,8.0,5,2
120,0,0,134.8,94,204.1,106,238.4,109,6.7,8,1
163,0,23,160.0,104,189.4,64,229.9,118,10.4,7,1
86,0,0,217.8,93,214.7,95,228.7,70,11.3,7,0
83,0,31,129.8,87,183.4,110,169.4,40,14.3,6,1
51,0,0,259.9,114,176.2,94,77.2,112,15.3,1,1
108,0,0,210.6,117,164.2,103,201.4,68,9.4,5,0
120,0,0,178.4,97,168.3,113,120.5,93,9.3,9,1
190,0,0,169.4,102,253.5,113,197.1,93,8.9,5,1
177,0,0,227.8,81,161.8,97,217.0,106,8.0,5,1
115,0,26,132.3,142,273.4,89,195.7,77,14.8,7,0
43,0,39,188.3,108,167.6,116,189.9,92,15.6,5,1
38,1,0,211.6,87,106.9,68,239.2,99,14.1,11,0
102,0,0,156.5,67,204.3,103,141.9,72,9.9,2,2
108,0,0,193.3,126,154.7,85,174.8,98,9.4,6,3
71,0,0,277.5,104,131.8,121,126.9,101,8.2,2,1
106,0,0,169.4,107,197.2,71,202.2,79,10.7,4,1
168,0,22,175.9,70,211.7,105,174.5,81,7.3,5,2
148,0,0,168.8,102,248.1,125,250.7,96,10.6,4,1
6,0,0,226.5,93,152.1,122,164.4,98,9.4,4,3
120,0,43,177.9,117,175.1,70,161.3,117,11.5,4,1
133,0,0,172.2,81,214.9,123,184.3,90,11.1,6,3
81,0,17,145.7,89,202.9,70,212.4,92,9.5,5,1
122,0,22,204.5,92,139.6,121,205.0,103,8.6,5,2
51,0,0,181.5,108,196.9,87,187.2,119,10.3,2,1
77,0,0,175.8,116,156.2,125,237.4,106,5.0,4,0
52,0,0,153.7,100,174.2,139,242.3,53,14.1,3,1
144,1,0,150.0,69,285.9,73,190.6,121,9.4,15,0
55,0,0,194.1,121,176.6,110,302.8,136,7.0,7,2
55,0,0,189.0,100,118.5,99,248.1,87,17.1,6,0
160,0,0,166.8,109,236.0,117,307.6,77,9.3,1,1
138,1,0,286.2,61,187.2,60,146.2,114,11.0,4,2
169,0,22,149.1,103,207.2,91,265.4,92,11.4,7,2
124,0,0,244.6,91,125.1,70,303.4,104,12.0,5,0
125,0,0,143.6,119,238.5,119,173.6,89,10.9,4,2
13,0,0,58.4,121,262.2,64,159.0,115,11.9,5,1
182,0,0,69.1,114,230.3,109,256.7,96,6.5,4,0
159,0,0,168.5,80,203.9,119,199.1,126,8.1,2,1
113,0,0,317.1,97,224.8,70,215.1,90,13.6,2,1
140,0,0,191.8,67,261.1,52,252.7,112,10.8,3,6
112,0,0,81.6,94,268.1,112,140.8,75,8.6,18,1
94,0,0,139.4,95,159.1,92,128.2,129,7.7,3,0
105,0,0,212.0,113,226.6,128,193.6,114,8.9,7,3
117,0,23,198.1,86,177.0,86,180.5,92,6.8,6,1
110,0,0,185.1,100,165.1,88,111.6,104,6.3,4,3
83,0,0,78.1,70,239.3,115,144.4,112,12.3,4,1
75,0,0,209.4,133,211.5,121,291.2,123,7.2,4,1
60,0,0,190.8,100,196.0,85,151.7,110,9.9,9,0
146,1,0,133.0,65,262.8,93,214.3,128,11.2,3,1
144,0,33,251.6,87,197.6,118,209.2,97,12.2,3,2
112,0,0,172.7,112,244.5,83,242.3,68,4.1,1,0
106,0,0,147.9,97,209.3,99,162.1,80,8.8,5,2
136,0,0,152.6,97,208.9,85,119.1,99,5.0,10,1
79,0,0,220.9,107,192.2,97,161.0,74,12.2,2,1
64,0,0,113.8,97,192.3,97,214.9,89,10.4,1,3
126,0,0,228.2,68,170.2,102,168.9,72,10.2,6,1
82,0,0,143.7,116,170.7,99,287.7,95,7.8,5,1
63,0,0,83.0,64,177.0,106,245.7,89,13.0,3,0
81,0,0,115.3,99,224.7,117,152.5,98,18.0,2,1
56,0,0,150.9,79,161.8,87,167.7,115,11.7,5,3
72,0,0,212.7,92,306.4,100,140.3,90,12.9,6,0
48,0,37,138.3,81,187.6,74,158.0,113,11.6,1,2
124,0,0,253.5,104,117.9,123,248.5,104,14.0,2,0
95,0,0,184.2,95,181.6,101,143.4,113,12.8,4,2
106,0,32,165.9,126,216.5,93,173.1,86,14.1,8,4
56,0,37,153.7,97,271.4,91,179.0,121,8.3,2,1
84,0,0,181.5,129,130.7,112,186.5,118,8.5,4,1
122,0,45,147.8,85,147.4,93,203.5,110,14.0,5,1
131,1,0,122.3,83,118.8,94,147.9,95,13.7,3,3
133,0,39,239.9,107,253.8,77,128.7,85,6.7,3,5
85,0,0,195.7,104,182.9,121,324.7,110,8.6,9,0
114,0,23,186.2,95,258.3,129,183.9,93,7.8,6,0
132,0,0,169.9,107,209.4,121,206.1,79,11.5,2,1
18,0,0,156.0,88,213.8,127,244.9,113,11.4,9,1
53,0,0,145.1,116,233.7,82,208.7,95,7.9,5,2
43,0,0,230.2,147,186.7,121,128.4,100,9.2,3,0
122,0,27,253.7,84,229.2,109,190.5,123,9.2,5,7
45,0,0,78.6,106,187.3,110,184.2,111,7.4,5,1
130,0,45,174.5,120,217.5,95,220.3,67,12.2,2,1
148,0,11,252.9,129,284.3,88,262.8,99,12.3,1,1
158,0,0,205.2,97,240.6,77,79.7,108,14.4,12,0
167,0,0,131.6,120,211.3,96,168.3,97,11.1,4,4
55,0,0,132.0,103,279.6,114,180.0,74,13.5,4,0
105,0,0,213.3,99,153.1,79,227.9,98,10.8,5,1
92,1,0,183.6,96,149.7,55,135.2,71,11.8,4,0
116,1,0,232.2,98,244.7,91,151.3,69,10.6,1,7
104,0,0,210.9,90,272.2,101,304.3,86,10.6,5,3
128,0,28,115.4,96,185.4,94,209.3,69,17.7,4,0
67,0,0,125.0,96,294.5,114,205.7,75,10.2,4,1
127,0,19,129.7,115,160.8,101,265.0,63,12.2,3,2
158,0,0,119.8,123,262.2,122,219.8,111,12.4,5,1
63,0,49,214.9,86,198.2,89,170.8,139,8.2,5,0
127,0,0,102.8,128,143.7,95,191.4,97,10.0,5,1
50,0,0,183.6,107,58.6,118,202.6,99,8.7,3,1
101,0,33,200.1,108,188.9,122,205.1,90,15.5,4,0
60,0,0,252.7,97,221.1,121,109.9,100,12.4,4,2
68,0,0,172.7,95,139.1,90,174.3,99,11.7,1,2
143,0,0,167.8,72,211.0,99,153.5,109,10.5,6,4
64,1,0,146.7,83,148.3,91,238.6,69,12.5,3,3
166,1,35,128.2,138,274.5,113,298.9,130,8.8,7,2
74,0,27,154.1,122,195.3,150,276.7,86,13.2,2,4
119,0,0,138.3,89,170.5,78,263.9,98,13.5,6,3
128,1,0,245.2,112,101.5,101,152.3,116,10.7,5,0
70,0,0,232.1,122,292.3,112,201.2,112,0.0,0,3
61,0,31,252.1,98,215.7,149,135.7,117,5.1,4,2
106,0,0,193.6,66,238.2,82,176.4,107,12.9,3,0
116,0,0,229.3,93,184.5,111,168.2,91,8.8,3,2
164,0,0,123.3,78,170.0,85,165.9,78,12.7,2,1
70,0,23,205.5,95,224.3,80,196.1,76,9.7,4,1
72,1,0,101.0,110,240.0,70,333.5,105,11.1,6,0
48,0,43,172.0,111,200.2,64,233.1,96,8.0,5,1
114,1,0,200.7,72,271.2,79,188.2,97,13.4,7,2
43,0,0,168.4,125,243.8,89,214.7,102,11.1,2,1
119,0,0,287.1,115,159.3,99,216.8,86,13.9,1,2
144,1,0,203.5,100,247.6,103,194.3,94,11.9,11,0
115,1,6,140.1,125,157.9,100,249.4,96,10.1,3,1
192,0,0,185.0,88,224.9,98,212.4,105,11.4,3,2
105,0,0,140.6,109,178.6,51,217.0,83,6.8,3,2
76,0,0,223.0,109,218.7,97,138.6,126,11.6,8,2
128,0,0,247.3,91,182.7,60,143.2,112,14.7,2,3
80,0,0,51.5,90,164.0,98,169.4,80,9.5,4,3
64,1,0,225.3,134,108.2,87,139.6,132,17.3,9,1
172,0,0,169.8,123,183.1,94,395.0,72,12.7,7,2
16,0,0,153.2,65,229.7,90,148.2,94,10.7,8,1
105,0,24,274.7,99,193.5,118,299.6,109,10.8,3,3
148,0,0,202.0,102,243.2,128,261.3,90,10.9,3,1
120,0,0,158.0,110,197.0,103,154.9,132,10.0,5,1
106,0,0,160.8,73,170.4,112,249.2,131,7.2,3,1
51,0,0,183.1,99,160.1,107,311.8,121,7.0,3,1
153,0,0,154.6,56,263.0,84,367.7,89,15.5,2,1
118,0,0,187.4,97,177.8,89,233.4,97,12.2,6,1
215,0,0,83.6,148,120.9,91,226.6,110,10.7,9,0
137,1,0,237.3,103,176.7,84,263.4,81,14.2,4,0
93,0,42,166.9,101,273.2,84,171.0,106,11.5,1,1
102,0,25,137.4,100,176.7,83,188.2,93,10.2,6,2
119,0,0,230.4,117,225.0,101,198.5,111,7.6,6,3
52,0,0,215.9,67,217.0,108,342.8,130,5.2,2,1
79,0,0,177.9,83,167.3,84,223.7,142,15.2,8,0
84,0,41,153.9,102,140.7,117,217.7,101,12.8,5,1
125,0,0,169.3,90,156.0,138,210.8,106,11.6,6,2
124,0,0,254.3,113,78.9,104,153.2,69,11.8,2,2
1,0,0,195.0,81,266.2,123,213.9,132,11.1,6,0
76,0,41,212.6,110,172.7,97,186.3,78,10.1,5,0
163,0,0,122.5,70,221.4,92,187.5,88,10.4,6,0
87,0,0,146.3,108,171.8,102,167.5,66,5.3,9,1
130,0,0,252.0,101,170.2,105,209.2,64,5.7,5,0
149,0,0,196.3,108,136.8,96,154.7,87,7.7,3,2
109,1,0,268.4,85,150.6,131,297.9,84,9.7,8,2
137,1,0,135.1,95,134.1,102,223.1,81,12.3,2,2
87,0,0,168.2,92,224.7,100,169.5,99,12.9,3,1
56,0,0,222.9,100,145.2,110,170.6,129,5.6,8,1
88,0,0,242.4,89,161.4,89,142.4,95,5.4,2,1
79,0,0,134.7,98,189.7,68,221.4,128,11.8,5,2
105,0,0,193.7,108,183.2,124,293.7,72,10.8,5,1
60,0,0,289.8,101,255.6,115,242.8,76,11.7,4,2
92,0,0,185.9,111,216.8,93,231.0,58,8.5,2,1
106,0,0,212.9,110,187.0,69,128.1,71,6.3,3,3
127,1,0,180.9,114,209.5,118,249.9,105,7.4,4,2
116,0,0,85.8,88,115.8,112,195.9,91,11.0,2,1
185,0,18,103.9,112,230.0,111,155.7,119,8.5,5,0
185,0,0,89.4,77,288.9,128,162.9,93,10.4,2,3
90,0,29,150.1,109,264.7,103,178.4,97,5.8,4,1
148,0,21,262.9,135,149.5,96,140.5,109,8.1,4,1
82,0,0,120.5,107,176.3,124,258.0,121,10.5,5,0
73,0,0,175.4,130,248.1,105,122.4,85,12.2,4,0
166,0,0,199.6,93,214.3,99,196.8,110,7.2,5,3
129,0,10,161.4,91,183.1,102,240.3,65,12.9,3,1
172,0,0,172.5,85,253.1,71,221.6,113,5.9,6,0
106,0,0,149.7,114,104.5,72,227.9,87,9.0,2,2
45,0,0,155.7,110,260.3,103,192.2,98,11.0,1,1
182,0,0,176.1,90,174.9,106,234.7,134,9.7,4,1
161,0,0,105.4,70,214.8,122,223.6,126,7.8,5,0
152,0,0,161.4,84,163.6,88,153.2,121,11.8,5,1
41,0,41,207.3,95,137.3,120,115.7,74,5.9,3,1
42,0,21,125.5,67,166.7,90,227.1,97,11.0,1,2
7,0,0,170.2,83,137.2,123,188.0,67,11.1,7,2
155,0,0,184.6,102,196.0,117,226.5,122,7.8,1,1
162,1,0,172.1,138,165.9,93,279.0,81,9.2,6,2
96,0,0,179.5,125,162.3,139,264.5,133,6.6,2,1
51,0,0,180.5,88,134.7,102,170.7,97,10.0,3,2
60,0,0,180.3,67,208.0,68,181.2,101,12.8,6,2
116,0,0,254.6,107,249.4,89,229.6,77,9.0,18,2
183,0,0,116.7,92,213.8,112,214.3,112,9.7,6,2
102,0,0,186.8,92,173.7,123,250.9,131,9.7,4,2
171,0,0,232.4,101,182.0,80,271.8,133,9.5,3,0
49,0,0,119.3,117,215.1,109,178.7,90,11.1,1,1
117,0,0,143.3,103,211.3,108,185.2,96,11.5,3,1
161,0,0,166.2,125,279.4,78,181.0,85,13.4,6,1
65,0,29,215.5,129,161.9,77,128.3,91,8.8,5,2
145,0,0,219.0,98,176.1,109,166.3,132,6.8,3,2
68,0,0,248.6,59,199.1,126,112.5,117,6.5,3,2
86,0,41,119.0,101,230.0,134,236.9,58,9.5,3,0
4,0,31,158.3,99,164.2,98,192.7,108,12.5,3,2
21,0,0,223.2,142,216.5,114,214.7,111,12.4,2,1
139,0,0,203.2,81,152.5,99,197.8,76,9.7,3,2
130,0,0,139.1,72,246.0,112,207.2,121,11.4,9,5
88,0,27,93.4,106,252.0,92,189.0,104,10.9,1,1
36,0,0,177.9,129,224.6,87,306.3,102,10.8,6,2
35,0,0,179.2,59,283.3,101,285.4,83,5.8,7,2
108,0,0,293.0,88,160.6,101,143.9,87,10.0,6,2
128,0,0,147.7,94,283.3,83,188.3,124,6.9,5,2
98,0,29,179.9,97,189.2,89,164.3,76,12.8,7,3
109,1,0,209.1,141,205.0,93,119.4,111,7.8,3,2
103,0,0,70.9,134,134.5,112,168.8,164,12.0,6,2
68,0,0,226.7,94,168.4,129,188.7,117,10.2,1,0
79,0,0,66.7,124,204.0,91,254.7,110,15.1,2,1
152,0,20,239.1,105,209.1,111,268.2,130,13.3,3,5
127,0,0,220.2,108,188.4,124,172.7,113,11.7,3,2
115,1,0,122.0,110,220.2,100,179.7,124,10.8,2,2
75,0,0,226.1,105,201.5,107,246.2,98,10.3,5,1
190,0,0,150.9,86,268.6,129,179.9,73,14.7,1,1
101,0,0,154.4,130,217.2,101,185.4,52,13.9,4,1
93,1,36,169.7,109,318.6,88,246.5,95,9.8,3,0
87,0,22,240.8,102,75.9,106,224.6,115,7.1,3,2
125,0,0,168.6,99,175.6,107,243.3,92,10.9,7,0
53,0,24,201.7,87,251.7,97,297.4,95,7.9,5,0
36,1,19,171.9,96,198.4,111,321.7,76,10.5,1,1
3,0,0,185.0,120,203.7,129,170.5,89,14.1,3,3
157,0,0,185.1,92,213.0,85,196.1,85,8.5,5,2
39,0,0,181.2,71,344.9,108,213.6,145,12.1,2,3
38,0,0,117.3,114,208.7,105,203.4,98,14.4,2,2
81,0,0,183.6,116,152.6,98,212.2,99,12.2,6,3
96,0,26,175.8,96,206.6,84,178.0,105,11.1,2,2
176,0,0,162.6,97,227.8,107,218.8,92,11.3,4,1
98,0,0,92.3,128,250.1,89,211.9,110,10.8,16,3
137,0,0,155.5,81,133.1,94,253.1,77,9.1,2,1
44,0,0,213.2,85,224.0,128,137.8,74,12.5,5,1
125,0,0,126.7,108,206.0,90,247.8,114,13.3,7,1
65,0,0,111.0,51,219.8,84,202.0,89,4.4,14,1
33,0,35,186.8,124,261.0,69,317.8,103,15.0,5,0
113,0,34,44.9,63,134.2,82,168.4,118,13.3,3,1
137,0,19,175.3,96,241.3,146,211.4,109,7.8,2,0
55,0,0,119.7,148,231.8,96,222.3,113,4.6,2,2
116,0,0,192.1,98,312.9,135,130.2,94,7.9,2,3
35,0,0,124.2,102,123.9,115,135.7,100,13.1,8,2
56,0,0,197.0,110,222.8,102,225.3,91,10.6,6,2
1,0,0,123.8,113,236.2,77,73.2,81,3.7,2,0
174,0,0,235.5,108,142.3,143,316.7,131,12.5,5,0
99,0,31,244.1,71,203.4,58,234.0,115,7.7,4,3
67,0,0,129.0,78,188.0,116,235.0,102,11.2,3,2
117,0,0,144.6,115,258.8,66,253.2,113,7.4,9,2
83,0,0,135.2,76,161.0,98,129.3,105,9.0,6,0
105,0,21,147.0,112,197.3,43,267.4,93,8.7,3,2
124,0,0,151.0,98,120.6,119,152.8,81,9.2,2,2
22,0,0,110.3,107,166.5,93,202.3,96,9.5,5,0
78,0,0,145.5,124,143.4,71,291.1,123,9.5,5,3
53,0,0,228.6,117,132.8,123,227.2,124,10.1,2,9
40,1,0,170.7,55,179.1,108,281.9,89,8.2,9,3
81,1,0,250.6,85,187.9,50,120.3,131,7.8,5,1
124,0,0,234.4,61,179.3,111,285.5,117,10.4,6,3
21,0,31,135.9,90,271.0,84,179.1,89,9.5,7,6
59,0,0,189.7,100,115.9,133,220.6,115,7.4,4,0
63,0,25,230.3,82,165.6,96,227.7,125,9.0,2,1
209,0,0,227.2,128,258.4,92,183.5,74,8.9,4,3
76,0,37,190.8,58,221.9,101,211.2,104,12.3,4,1
225,0,0,182.7,142,246.5,63,218.0,103,8.8,2,1
159,0,0,275.8,103,189.5,108,223.9,93,7.4,5,2
119,0,0,176.8,90,224.7,81,204.6,77,7.5,15,1
79,0,0,161.1,110,170.6,111,274.4,80,7.6,2,2
61,0,0,234.2,76,216.7,108,130.6,122,13.9,2,1
103,0,0,107.9,111,166.9,129,208.5,78,9.7,3,1
59,0,0,159.5,96,167.2,123,138.6,106,10.2,4,0
84,0,42,214.3,112,188.2,107,333.5,117,11.3,10,0
177,0,29,189.0,91,303.1,96,163.6,116,15.7,1,3
37,0,20,264.7,81,216.5,110,210.7,102,10.4,7,0
81,0,0,166.2,102,217.6,112,220.2,68,13.2,2,4
116,0,0,245.9,73,240.1,87,158.7,89,8.9,5,3
77,1,0,323.7,106,139.2,99,204.4,89,8.5,3,6
81,0,0,129.9,121,230.1,105,140.5,123,13.3,3,0
131,0,29,239.7,102,212.8,109,187.7,77,10.5,2,1
132,1,33,200.3,75,226.6,67,198.8,91,12.9,3,2
107,0,36,96.3,83,179.6,91,166.3,121,10.3,2,1
138,0,0,240.8,104,144.5,92,125.7,98,11.6,1,0
66,0,0,145.6,105,250.9,82,156.6,102,12.2,7,1
41,0,0,202.9,97,153.8,104,113.5,92,9.0,3,3
135,0,38,202.6,92,169.6,93,185.8,108,11.9,6,4
79,0,30,148.0,96,149.6,128,220.3,99,9.7,5,3
80,0,22,196.4,115,150.3,109,176.2,75,9.3,1,0
57,0,0,202.0,100,168.9,90,231.8,119,3.4,4,1
98,0,0,136.9,120,180.6,84,172.9,94,11.9,4,4
92,0,0,183.7,103,270.6,97,132.9,104,11.2,2,0
155,0,30,128.5,86,188.4,91,254.4,85,6.8,6,1
61,0,0,260.0,123,210.5,127,234.7,70,9.0,3,1
82,0,0,191.9,95,116.7,105,202.6,113,8.2,5,0
158,0,0,123.3,115,130.4,91,243.7,119,11.2,3,3
109,0,0,175.6,80,238.0,94,198.4,103,10.2,6,1
137,1,0,312.4,110,231.1,73,120.1,78,10.6,2,1
104,0,0,118.5,92,177.8,109,255.7,98,12.1,4,1
58,0,0,165.4,100,115.7,87,193.8,118,12.8,5,2
78,0,0,140.7,77,195.2,114,252.9,107,11.7,5,0
90,0,0,180.0,58,229.4,88,162.2,110,13.2,9,1
193,0,0,180.5,114,117.9,80,192.9,97,10.2,4,2
149,1,0,180.9,79,194.9,83,197.8,109,8.8,9,3
170,1,0,259.9,68,245.0,122,134.4,121,8.4,3,3
162,0,0,49.2,121,143.9,136,203.0,97,12.1,13,1
149,0,0,217.7,91,273.5,74,226.9,99,9.6,3,3
79,0,0,157.6,85,194.1,92,231.5,86,9.4,10,5
121,0,34,245.0,95,216.9,66,112.4,125,7.5,8,0
152,0,0,216.7,70,152.7,102,181.2,99,11.6,6,1
73,0,0,198.3,94,279.3,101,146.2,87,14.8,8,3
115,0,0,143.6,135,278.0,119,46.7,84,12.7,3,0
137,0,0,110.5,79,223.2,111,169.5,64,10.5,3,3
132,0,39,175.7,93,187.2,94,225.5,118,8.6,3,2
73,0,0,214.2,90,196.8,78,157.9,112,5.9,8,0
116,0,0,129.4,84,157.3,89,215.5,77,13.3,3,0
46,0,0,210.2,92,227.3,77,200.1,116,13.1,7,1
145,0,0,245.8,116,286.7,91,240.7,115,9.0,13,1
116,0,0,89.5,128,180.8,137,193.1,94,14.0,3,2
139,1,31,203.5,82,200.3,72,214.0,112,13.4,6,1
120,0,28,215.8,123,285.2,76,192.1,78,6.9,3,1
76,0,12,98.4,100,187.5,119,177.0,68,15.1,3,1
88,0,0,192.0,91,127.6,127,155.6,125,7.5,5,1
102,0,0,242.2,88,233.2,89,188.5,121,6.2,6,3
106,0,0,182.8,96,193.7,93,219.5,113,7.7,2,2
84,0,35,207.5,138,201.0,116,164.5,107,7.5,16,4
62,0,42,137.3,95,184.2,94,231.4,70,10.2,3,0
110,0,34,192.3,114,129.3,114,136.3,102,6.3,12,1
67,1,0,120.9,58,235.0,88,95.1,130,11.4,11,2
139,0,0,258.7,94,190.3,132,247.2,73,11.4,2,1
177,0,0,84.9,77,257.5,109,210.5,66,7.5,5,2
49,0,42,159.0,67,126.3,125,206.8,88,7.4,3,2
126,1,26,129.3,123,176.5,114,154.5,102,9.6,7,1
82,0,0,135.4,102,237.1,122,118.3,91,17.5,4,0
110,0,0,159.5,145,202.3,101,256.0,96,16.7,2,2
